"","id","Sp_no","Species.name","LAT","LA2","LA3","LONG","LO2","LO3","LATDEC","LONGDET","latdec_fudged","londec_fudged","ALT","SGRIDS","PRCODE","STATE","VGR","LOCALITY","HABITAT","SUBSTRATE","HOSTgenus","HOSTsp","HOSTcname","DAY","MONTH","YEAR","date.comments","oldID","BATCH","PHOTO","SPECIMEN","Checked","Initial","date.checked","Basis...specimen","Basis...photo","PhotoID","Submitted.as","date.entered","DENTRY","SS","SH","SL","COMMENTS","COLL.NO","DET","HERB.NO","LITauth","LITbibl","AHC","recorded_by","Doubtful.record","Book.or.REF","REF.Number"
"9106",67694,1700,1700,43,6,0,146,45,0,43.09999,146.750004,0,0,"","LLG","1","TAS",NA,"Arve Rd Zig-zag Track","","","","","",10,4,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"36576",95662,412,412,42,52,0,147,9,0,42.866653,147.150008,0,0,"","LLG","1","TAS",NA,"Myrtle Forest","","","","","",6,4,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"722",10241,96,96,43,22,0,147,17,0,-43.36666667,147.2833333,NA,NA,"500","LLU","","TAS",NA,"Bruny Island: Mount Mangana","wet sclerophyll","","","","",28,3,2002,"","",8,"N","N",1,"","",NA,NA,NA,NA,"3/10/02","GL","S","",NA,"with D. Ratkowsky",NA,NA,"",NA,NA,1,279,NA,NA,NA
"4676",19536,288,288,43,12,0,146,52,0,-43.2,146.8666667,NA,NA,"120-280","LLM","2","TAS",NA,"Kermandie Falls","Wet sclerophyll","","","","",6,5,1999,"","",13,"","",1,"","",NA,NA,NA,NA,"27/1/04","CFR","S","",NA,"",NA,NA,"",NA,NA,4,279,NA,NA,NA
"50877",110192,170,170,43,6,0,146,41,0,43.099987,146.683338,0,0,"","LLG","1","TAS",NA,"Warra SST","","","","","",2,3,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"45861",105107,272,272,41,24,0,147,58,0,41.399989,147.966669,0,0,"","LLG","1","TAS",NA,"Evercreech Forest Reserve","","","","","",16,6,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"45833",105079,272,272,42,50,0,146,16,0,42.833326,146.266673,0,0,"","LLG","1","TAS",NA,"Wedge Forest Reserve","","","","","",4,11,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"25965",84780,541,541,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",29,6,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"13524",72073,1573,1573,43,18,0,146,53,0,43.299993,146.883336,0,0,"","LLG","1","TAS",NA,"Esperance River Picnic Area","","","","","",8,11,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"47990",107270,234,234,43,12,0,146,52,0,43.199986,146.866676,0,0,"","LLG","1","TAS",NA,"Kermandie Falls","","","","","",6,5,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"14910",73528,1251,1251,41,24,0,147,58,0,41.399989,147.966669,0,0,"","LLG","1","TAS",NA,"Evercreech Forest Reserve","","","","","",16,6,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"59231",118832,20,20,43,6,0,146,44,0,43.099988,146.733341,0,0,"","LLG","1","TAS",NA,"Stringybark Walk","","","","","",4,3,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"57413",116978,58,58,43,6,0,146,44,0,43.099988,146.733341,0,0,"","LLG","1","TAS",NA,"Huon Pine Walk","","","","","",31,3,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"57518",117085,58,58,41,4,55,145,55,17,41.081807,145.921409,0,0,"","LLG","1","TAS",NA,"Fern Glade, Burnie","","","","","",25,4,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"53819",113185,94,94,41,51,0,148,6,0,41.849991,148.100008,0,0,"","LLG","1","TAS",NA,"Hardings Falls","","","","","",3,10,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"17210",75899,935,935,41,11,0,148,0,0,41.183323,148.000008,0,0,"","LLG","1","TAS",NA,"Blue Tier","","","","","",1,4,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"55771",115294,69,69,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",9,2,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"57217",116778,64,64,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",19,5,2012,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"31561",90401,468,468,42,52,0,147,9,0,42.866653,147.150008,0,0,"","LLG","1","TAS",NA,"Myrtle Forest","","","","","",10,3,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"30218",89104,485,485,42,54,0,147,15,0,42.899987,147.250003,0,0,"","LLG","1","TAS",NA,"Myrtle Gully","","","","","",26,4,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"51307",110644,147,147,42,57,0,147,12,0,42.949992,147.200005,0,0,"","LLG","1","TAS",NA,"North West Bay River","","","","","",14,6,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"50367",109678,180,180,43,7,0,146,54,0,43.116653,146.900009,0,0,"","LLG","1","TAS",NA,"Donnellys Road, Geeveston","","","","","",19,6,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"48415",108874,198,198,41,50,0,145,29,0,41.833328,145.483333,0,0,"","LLG","1","TAS",NA,"Montezuma Falls","","","","","",16,4,2008,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"48790",107974,220,220,42,41,0,146,40,0,42.683321,146.666665,0,0,"","LLG","1","TAS",NA,"Lyrebird Walk","","","","","",24,4,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"15274",73892,1251,1251,42,52,0,147,9,0,42.866653,147.150008,0,0,"","LLG","1","TAS",NA,"Myrtle Forest","","","","","",25,11,1998,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"23741",82463,635,635,42,49,0,146,39,0,42.81666,146.649999,0,0,"","LLG","1","TAS",NA,"Styx Valley, Big Tree","","","","","",12,3,2011,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"4250",19110,277,277,42,41,0,146,30,0,-42.68333333,146.5,NA,NA,"540","LLM","2","TAS",NA,"Growling Swallet","Wet sclerophyll","","","","",1,5,2001,"","",13,"","",1,"","",NA,NA,NA,NA,"27/1/04","CFR","S","",NA,"",NA,NA,"",NA,NA,4,279,NA,NA,NA
"5922",46322,93,93,43,6,0,146,44,0,-43.1,146.7333333,0,0,"80","LLM","2","TAS",NA,"Huon Pine/Stringybark Walks","Wet sclerophyll","","","","",13,1,2004,"","",16,"","",2,"","",NA,NA,NA,NA,"12/7/10","GE","S","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"8078",66546,1734,1734,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",22,11,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"51857",111201,128,128,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",18,3,2012,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"26447",85216,537,537,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",9,3,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"6804",47204,66,66,41,24,0,147,58,0,-41.4,147.9666667,0,0,"360","LLM","2","TAS",NA,"Evercreech Forest Reserve","Wet sclerophyll","","","","",7,6,2004,"","",16,"","",2,"","",NA,NA,NA,NA,"12/7/10","GE","S","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"31867",90714,468,468,42,6,0,145,44,0,42.099986,145.733335,0,0,"","LLG","1","TAS",NA,"Nelson Falls Track","","","","","",18,9,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"49712",109050,198,198,42,41,0,146,30,0,42.683327,146.500002,0,0,"","LLG","1","TAS",NA,"Growling Swallet","","","","","",14,10,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"39411",98452,341,341,43,4,0,147,53,0,43.06666,147.883333,0,0,"","LLG","1","TAS",NA,"Taranna Forest Reserve","","","","","",17,3,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"40676",99817,326,326,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",2,10,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"47426",106691,256,256,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",5,12,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"49291",108430,219,219,43,12,0,146,52,0,43.199986,146.866676,0,0,"","LLG","1","TAS",NA,"Kermandie Falls","","","","","",8,7,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"33599",92442,447,447,42,43,0,146,39,0,42.716655,146.65,0,0,"","LLG","1","TAS",NA,"Marriotts Falls","","","","","",27,11,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"32211",91149,452,452,41,36,0,145,46,0,41.599993,145.766669,0,0,"","LLG","1","TAS",NA,"Mt. Cripps Karst Area","","","","","",23,3,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"10060",68648,1681,1681,42,41,0,146,30,0,42.683327,146.500002,0,0,"","LLG","1","TAS",NA,"Growling Swallet","","","","","",8,5,2010,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"1210",11231,11,11,42,55,0,147,15,0,-42.91666667,147.25,NA,NA,"300-580","LLU","","TAS",NA,"Mount Wellington: Myrtle Gully","gully community","","","","",9,7,2002,"","",9,"N","N",1,"","",NA,NA,NA,NA,"13/11/02","GL","S","",NA,"with D. Ratkowsky",NA,NA,"",NA,NA,2,279,NA,NA,NA
"43174",102398,307,307,42,44,0,146,25,0,42.733328,146.416667,0,0,"","LLG","1","TAS",NA,"Timbs Track","","","","","",27,3,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"54565",113963,86,86,43,4,0,146,54,0,43.066658,146.900004,0,0,"","LLG","1","TAS",NA,"Bermuda Road","","","","","",16,8,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"1055",11127,54,54,41,3,0,145,57,0,-41.05,145.95,NA,NA,"0","LLU","","TAS",NA,"Burnie: Fern Glade","wet sclerophyll","","","","",13,6,2002,"","",9,"N","N",1,"","",NA,NA,NA,NA,"13/11/02","GL","S","",NA,"with D. Ratkowsky and M. & S. Gates",NA,NA,"",NA,NA,2,279,NA,NA,NA
"15068",73686,1251,1251,41,42,0,146,12,0,41.699994,146.2,0,0,"","LLG","1","TAS",NA,"Arm River","","","","","",22,9,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"20958",79636,727,727,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",12,10,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"35127",94564,420,420,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",22,3,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"34628",93677,438,438,42,41,0,146,30,0,42.683327,146.500002,0,0,"","LLG","1","TAS",NA,"Growling Swallet","","","","","",4,6,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"38009",97063,369,369,42,44,0,146,25,0,42.733328,146.416667,0,0,"","LLG","1","TAS",NA,"Timbs Track","","","","","",8,5,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"31068",90010,473,473,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",9,3,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"32939",91878,449,449,43,12,0,146,52,0,43.199986,146.866676,0,0,"","LLG","1","TAS",NA,"Kermandie Falls","","","","","",9,10,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"48893",108077,220,220,42,44,0,146,25,0,42.733328,146.416667,0,0,"","LLG","1","TAS",NA,"Timbs Track","","","","","",18,4,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"48868",108052,220,220,40,0,0,145,40,0,40.999989,145.666669,0,0,"","LLG","1","TAS",NA,"Oldina FR","","","","","",16,6,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"9356",67944,1692,1692,43,12,0,146,52,0,43.199986,146.866676,0,0,"","LLG","1","TAS",NA,"Kermandie Falls","","","","","",24,3,2009,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"8981",67517,1710,1710,43,6,0,146,41,0,43.099987,146.683338,0,0,"","LLG","1","TAS",NA,"Warra SST","","","","","",12,7,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"6390",46717,42,42,42,55,0,147,15,0,-42.91666667,147.25,0,0,"400-720","LLM","2","TAS",NA,"Mt. Wellington, S.E. Tracks","Wet sclerophyll","","","","",4,4,2004,"","",16,"","",2,"","",NA,NA,NA,NA,"12/7/10","GE","S","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"15661",74319,1173,1173,42,50,0,146,16,0,42.833326,146.266673,0,0,"","LLG","1","TAS",NA,"Wedge Forest Reserve","","","","","",6,4,2012,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"15840",74500,1171,1171,43,9,0,146,47,0,43.14999,146.783339,0,0,"","LLG","1","TAS",NA,"Arve Rd Leap Loop","","","","","",22,4,2012,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"34942",93991,438,438,42,41,0,146,30,0,42.683327,146.500002,0,0,"","LLG","1","TAS",NA,"Growling Swallet","","","","","",13,5,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"637",10156,69,69,42,57,0,147,12,0,-42.95,147.2,NA,NA,"250","LLU","","TAS",NA,"NW Bay River: Cathedral Rock","wet sclerophyll","","","","",14,2,2002,"","",8,"N","N",1,"","",0,0,NA,NA,"3/10/02","GL","S","",NA,"with D. Ratkowsky",NA,NA,"",NA,NA,1,279,NA,NA,NA
"8661",67241,1723,1723,43,9,0,146,47,0,43.14999,146.783339,0,0,"","LLG","1","TAS",NA,"Arve Rd Leap Loop","","","","","",5,2,2011,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"51382",110719,147,147,42,54,0,147,19,0,42.899993,147.316673,0,0,"","LLG","1","TAS",NA,"Hytten Hall Gully","","","","","",8,7,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"7930",66398,1741,1741,42,43,0,146,39,0,42.716655,146.65,0,0,"","LLG","1","TAS",NA,"Marriotts Falls","","","","","",20,10,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"43353",102582,307,307,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",12,7,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"33955",92866,441,441,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",27,9,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"27519",86249,529,529,43,25,0,146,52,0,43.416655,146.866671,0,0,"","LLG","1","TAS",NA,"Hastings Caves SR","","","","","",31,5,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"28802",87608,499,499,42,54,0,147,15,0,42.899987,147.250003,0,0,"","LLG","1","TAS",NA,"Myrtle Gully","","","","","",26,4,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"36123",95205,415,415,42,9,0,145,21,0,42.149988,145.349999,0,0,"","LLG","1","TAS",NA,"Hogarth Falls","","","","","",20,9,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"39346",98381,342,342,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",15,5,1998,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"3562",18848,307,307,43,22,0,146,53,0,-43.36666667,146.8833333,NA,NA,"120","LLM","2","TAS",NA,"Duckhole Lake Track","Wet sclerophyll","","","","",3,11,2001,"","",13,"","",1,"","",NA,NA,NA,NA,"27/1/04","CFR","S","",NA,"",NA,NA,"",NA,NA,4,279,NA,NA,NA
"27206",85935,531,531,43,10,0,146,48,30,43.166658,146.808339,0,0,"","LLG","1","TAS",NA,"Arve River Streamside Reserve","","","","","",20,1,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"1615",11719,11,11,41,18,0,147,22,0,-41.3,147.3666667,NA,NA,"450","LLU","","TAS",NA,"Myrtle Bank","wet sclerophyll","","","","",16,4,2001,"","",6,"N","N",1,"","",NA,NA,NA,NA,"5/12/02","GL","S","",NA,"with D. Ratkowsky and M. Gates",NA,NA,"",NA,NA,2,279,NA,NA,NA
"17892",76574,872,872,42,54,0,147,15,0,42.899987,147.250003,0,0,"","LLG","1","TAS",NA,"Old Farm Trail","","","","","",7,10,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"10979",69593,1657,1657,43,22,0,147,17,0,43.366659,147.283334,0,0,"","LLG","1","TAS",NA,"Mt. Mangana, Bruny Island","","","","","",26,5,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"31861",90708,468,468,43,22,0,147,17,0,43.366659,147.283334,0,0,"","LLG","1","TAS",NA,"Mt. Mangana, Bruny Island","","","","","",25,5,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"59679",119329,11,11,42,44,0,146,25,0,42.733328,146.416667,0,0,"","LLG","1","TAS",NA,"Florentine F5 Road","","","","","",23,5,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"73",6469,73,73,42,55,16,147,14,51,-42.92111111,147.2475,NA,NA,"","AMG","","TAS",NA,"Hobart: Mt Wellington Trcks, nr Silver Falls","","","","","",14,10,1998,"","RAT0213",8,"N","",1,"","",NA,NA,NA,NA,"9/10/98","PG","S","",NA,"Recorded by D. Ratkowsky & G. Gates",NA,NA,"",NA,NA,1,213,NA,NA,NA
"24695",83429,569,569,42,42,0,147,51,0,42.699987,147.849999,0,0,"","LLG","1","TAS",NA,"Wielangta","","","","","",17,8,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"24913",83647,569,569,42,42,0,147,51,0,42.699987,147.849999,0,0,"","LLG","1","TAS",NA,"Wielangta","","","","","",1,12,1998,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"24462",83187,571,571,43,12,0,146,52,0,43.199986,146.866676,0,0,"","LLG","1","TAS",NA,"Kermandie Falls","","","","","",2,6,2011,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"44601",103713,280,280,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",18,11,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"174",390,11,11,42,53,52,147,16,10,-42.89777778,147.2694444,NA,NA,"","AMG","","TAS",NA,"Hobart: Myrtle Gully and Old Farm Road","","","","","",4,6,1998,"","RAT0213",8,"N","",1,"","",NA,NA,NA,NA,"9/10/98","PG","S","",NA,"Recorded by D. Ratkowsky & G. Gates",NA,NA,"",NA,NA,1,213,NA,NA,NA
"52507",114049,86,86,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",29,6,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"26127",84894,540,540,42,36,0,146,29,0,42.599987,146.483335,0,0,"","LLG","1","TAS",NA,"ANM Regnans_Viminalis Reserve","","","","","",17,7,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"37284",96656,369,369,42,41,0,146,40,0,42.683321,146.666665,0,0,"","LLG","1","TAS",NA,"Lyrebird Walk","","","","","",16,3,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"45323",104556,274,274,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",26,12,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"38909",97988,351,351,43,7,0,146,54,0,43.116653,146.900009,0,0,"","LLG","1","TAS",NA,"Donnellys Road, Geeveston","","","","","",23,5,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"56487",116037,66,66,42,41,0,146,40,0,42.683321,146.666665,0,0,"","LLG","1","TAS",NA,"Lyrebird Walk","","","","","",17,4,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"16050",74746,1165,1165,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",2,9,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
